ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,gaji_min,gaji_max
Pemerintah Kab. Ogan Komering Ulu Timur,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,Pemerintah Kabupaten Ogan Komering Ulu Timur | Dinas Pekerjaan Umum dan Tata Ruang | Bidang Cipta Karya | Seksi Tata Bangunan dan Gedung,1,2785700,3865698
Pemerintah Kab. Padang Pariaman,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Bina Marga,1,3000000,3500000
Pemerintah Kab. Pesisir Barat,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PERHUBUNGAN | BIDANG PRASARANA DAN KESELAMATAN PADA DINAS PERHUBUNGAN | SEKSI PRASARANA BIDANG PRASARANA DAN KESELAMATAN PADA DINAS PERHUBUNGAN,1,2228560,4132461
Pemerintah Kab. Rejang Lebong,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,"PEMERINTAH KABUPATEN REJANG LEBONG | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG, PERUMAHAN DAN KAWASAN PEMUKIMAN | BIDANG BINA MARGA",2,2500000,5000000
Pemerintah Kab. Sambas,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,Pemerintah Kabupaten Sambas | Dinas Perhubungan | Bidang Pengembangan Dan Keselamatan Transportasi | Seksi Pemaduan Moda dan Keselamatan Transportasi,2,2785700,7000000
Pemerintah Kab. Sanggau,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SANGGAU | DINAS PERUMAHAN RAKYAT, KAWASAN PERMUKIMAN, DAN PERTANAHAN KABUPATEN SANGGAU | BIDANG PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN",1,3500000,4500000
Pemerintah Kab. Sanggau,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN SANGGAU | DINAS PERHUBUNGAN KAB. SANGGAU | BIDANG PENGEMBANGAN DAN KESELAMATAN | SEKSI KESELAMATAN TRANSPORTASI,1,3500000,4500000
Pemerintah Kab. Sanggau,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN SANGGAU | DINAS PERHUBUNGAN KAB. SANGGAU | BIDANG PRASARANA | SEKSI PERLENGKAPAN JALAN,1,3500000,4500000
Pemerintah Kab. Sarolangun,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SAROLANGUN | DINAS TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN",3,2785700,3917812
Pemerintah Kab. Sekadau,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"Pemerintah Kabupaten Sekadau | Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Bidang Kawasan Permukiman",1,3000000,5000000
Pemerintah Kab. Sigi,CPNS,PUTRA/PUTRI DAERAH TERTINGGAL,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SIGI | SEKRETARIAT DAERAH | DINAS TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN | BIDANG PRASARANA DAN SARANA",1,3000000,4000000
Pemerintah Kab. Sigi,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SIGI | SEKRETARIAT DAERAH | DINAS TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN | BIDANG PRASARANA DAN SARANA",3,3000000,4000000
Pemerintah Kab. Sikka,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN SIKKA | DINAS PERHUBUNGAN KABUPATEN SIKKA | BIDANG PRASARANA | SEKSI PERENCANAAN DAN PEMBANGUNAN PRASARANA,2,2785700,4575200
Pemerintah Kab. Sumba Barat,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT | DINAS PERTANIAN DAN KETAHANAN PANGAN | BIDANG SARANA DAN PRASARANA,1,2785700,4575200
Pemerintah Kab. Sumba Tengah,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PETERNAKAN | BIDANG PRASARANA, SARANA DAN PENYULUHAN",1,3000000,5000000
Pemerintah Kab. Sumba Timur,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TIMUR | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,2,2700000,4500000
Pemerintah Kab. Sumba Timur,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SUMBA TIMUR | DINAS PERUMAHAN RAKYAT, KAWASAN PERMUKIMAN DAN PERTANAHAN",3,2700000,4500000
Pemerintah Kab. Sumba Timur,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TIMUR | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,3,2700000,4500000
Pemerintah Kab. Sumbawa Barat,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,Pemerintah Kab. Sumbawa Barat | DINAS PERHUBUNGAN | BIDANG ANGKUTAN JALAN | SEKSI KESELAMATAN,5,2400000,6000000
Pemerintah Kab. Tapin,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN TAPIN | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN PERLENGKAPAN DAN RUMAH TANGGA,1,2800000,4300000
Pemerintah Kab. Tapin,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN TAPIN | RUMAH SAKIT UMUM DAERAH DATU SANGGUL | BIDANG PENUNJANG | SEKSI PENUNJANG NON MEDIK,2,2800000,4300000
Pemerintah Kab. Tapin,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN TAPIN | DINAS PERHUBUNGAN | BIDANG PRASARANA | SEKSI PENGOPERASIAN DAN PERAWATAN PRASARANA,1,2800000,4300000
Pemerintah Kab. Tebo,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,Pemerintah Kabupaten Tebo | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Tata Ruang dan Bina Konstruksi,2,2785700,3465700
Pemerintah Kab. Tebo,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,Pemerintah Kabupaten Tebo | Dinas Tanaman Pangan dan Hortikultura | Bidang Prasarana dan Sarana,2,2785700,3465700
Pemerintah Kab. Temanggung,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,Pemerintah Kabupaten Temanggung | Pemerintah Kabupaten Temanggung | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Cipta Karya,1,2000000,3000000
Pemerintah Kab. Temanggung,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kabupaten Temanggung | Pemerintah Kabupaten Temanggung | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Bina Marga,1,2000000,3000000
Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | DINAS TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN | BIDANG PRASARANA, SARANA DAN PENYULUHAN",5,2800000,3200000
Pemerintah Kab. Timor Tengah Utara,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,PEMERINTAH KABUPATEN TIMOR TENGAH UTARA | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG BINA MARGA,1,2789000,5000000
Pemerintah Kab. Timor Tengah Utara,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN TIMOR TENGAH UTARA | DINAS PERTANIAN | BIDANG PRASARANA DAN SARANA,1,2789000,5000000
Pemerintah Kab. Wakatobi,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KABUPATEN WAKATOBI | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN | BIDANG PERMUKIMAN,1,2785700,4575200
Pemerintah Kab. Waropen,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KAB. WAROPEN | DINAS PERIKANAN | BIDANG KELEMBAGAAN,SDM DAN SARPRAS | SEKSI SARANA DAN PRASARANA PERIKANAN",3,2000000,4000000
Pemerintah Kab. Waropen,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,PEMERINTAH KAB. WAROPEN | DINAS PEKERJAAN UMUM | BIDANG BINA MARGA | SEKSI PERALATAN,3,2000000,4000000
Pemerintah Kab. Waropen,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KAB. WAROPEN | DINAS PERHUBUNGAN, INFORMASI DAN KOMUNIKASI | BIDANG PERHUBUNGAN DARAT | SEKSI KESELAMATAN DAN TEKNIS SARANA",2,2000000,4000000
Pemerintah Kota Ambon,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG PEMBINAAN TEKNIS JASA KONSTRUKSI,8,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KOTA AMBON                                                  | DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | BIDANG KAWASAN PEMUKIMAN,12,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG PENGEMBANGAN JALAN DAN JEMBATAN,8,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG PEMBINAAN TEKNIS JASA KONSTRUKSI,2,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG PENGEMBANGAN JALAN DAN JEMBATAN,10,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG PENGEMBANGAN SUMBER DAYA AIR DAN INFRASTRUKTUR PEMUKIMAN,2,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | KECAMATAN NUSANIWE | SEKSI PEMELIHARAAN SARANA DAN PRASARANA UMUM,1,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | SEKRETARIAT KOTA | ASISTEN ADMINISTRASI UMUM | BAGIAN UMUM,7,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | DINAS PERHUBUNGAN | BIDANG SARANA DAN PRASARANA | SEKSI TEKNOLOGI SARANA ANGKUTAN JALAN,5,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | KECAMATAN TELUK AMBON | SEKSI PEMELIHARAAN SARANA DAN PRASARANA UMUM,1,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | KECAMATAN TELUK AMBON BAGUALA | SEKSI PEMELIHARAAN SARANA DAN PRASARANA UMUM,1,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | KECAMATAN SIRIMAU | SEKSI PEMELIHARAAN SARANA DAN PRASARANA UMUM,1,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | KECAMATAN LEITIMUR SELATAN | SEKSI PEMELIHARAAN SARANA DAN PRASARANA UMUM,1,2785700,4575200
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | UPTD PERBENGKELAN DAN PERLENGKAPAN KENDARAAN | SUB BAGIAN TATA USAHA UPTD PERBENGKELAN DAN PERLENGKAPAN KENDARAAN,8,2785700,4575200
Pemerintah Kota Banjarmasin,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA BANJARMASIN | DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | UPTD PELAYANAN RUMAH SUSUN DAN SEWA | SUB BAGIAN TATA USAHA UPTD PELAYANAN RUMAH SUSUN DAN SEWA,1,2785800,7211580
Pemerintah Kota Bima,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,Walikota Bima | Dinas Perhubungan | Bidang Perhubungan | Seksi Pengendalian Lalu Lintas dan Angkutan Jalan,1,3200000,5000000
Pemerintah Kota Binjai,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,Pemerintah Kota Binjai | DINAS PERHUBUNGAN | BIDANG LALU LINTAS,1,2785700,4575200
Pemerintah Kota Binjai,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kota Binjai | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN | BIDANG LAMPU PENERANGAN JALAN DAN PERTAMANAN KAWASAN PERUMAHAN,1,2785700,4575200
Pemerintah Kota Gunung Sitoli,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"Pemerintah Kota Gunungsitoli | DINAS LINGKUNGAN HIDUP | BIDANG PENGELOLAAN SAMPAH, LIMBAH B3 DAN PENINGKATAN KAPASITAS",1,3000000,4500000
Pemerintah Kota Gunung Sitoli,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kota Gunungsitoli | DINAS PEKERJAAN UMUM DAN TATA RUANG | UPTD PERALATAN DAN LABORATORIUM KONSTRUKSI | SUB BAGIAN TATA USAHA,1,3000000,4500000
Pemerintah Kota Makassar,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,PEMERINTAH KOTA MAKASSAR | Dinas Pekerjaan Umum,2,4000000,5000000
Pemerintah Kota Semarang,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kota Semarang | Dinas Pekerjaan Umum | Bidang Pendayagunaan Infrastruktur,1,4200000,8700000
Pemerintah Kota Semarang,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kota Semarang | Dinas Pekerjaan Umum | Bidang Bina Marga,1,4200000,8700000
Pemerintah Kota Semarang,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kota Semarang | Dinas Pekerjaan Umum | Bidang Rekayasa Teknis,1,4200000,8700000
Pemerintah Kota Tual,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,WALIKOTA TUAL | SEKRETARIAT DAERAH KOTA TUAL | DINAS PERTANIAN | BIDANG TANAMAN PANGAN DAN HORTIKULTURA,1,2000000,5000000
Pemerintah Kota Tual,CPNS,UMUM,PRANATA LABORATORIUM PENDIDIKAN AHLI PERTAMA,WALIKOTA TUAL | SEKRETARIAT DAERAH KOTA TUAL | DINAS PENDIDIKAN DAN KEBUDAYAAN | SEKRETARIAT DINAS PENDIDIKAN DAN KEBUDAYAAN,1,2000000,5000000
Pemerintah Kota Tual,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,WALIKOTA TUAL | SEKRETARIAT DAERAH KOTA TUAL | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG CIPTA KARYA,3,2000000,5000000
Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,CPNS,UMUM,INSPEKTUR KETENAGALISTRIKAN AHLI PERTAMA,"PEMERINTAH PROVINSI DKI JAKARTA | DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI | SUKU DINAS TENAGA KERJA, TRANSMIGRASI, DAN ENERGI KABUPATEN ADM. KEPULAUAN SERIBU | SEKSI ENERGI SUKU DINAS TENAGA KERJA, TRANSMIGRASI, DAN ENERGI KABUPATEN ADM. KEPULAUAN SERIBU",2,7088560,21505700
Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,CPNS,UMUM,INSPEKTUR KETENAGALISTRIKAN AHLI PERTAMA,"PEMERINTAH PROVINSI DKI JAKARTA | DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI | SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA BARAT | SEKSI ENERGI SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA BARAT",1,7088560,21505700
Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,CPNS,UMUM,INSPEKTUR KETENAGALISTRIKAN AHLI PERTAMA,"PEMERINTAH PROVINSI DKI JAKARTA | DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI | SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA UTARA | SEKSI ENERGI SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA UTARA",1,7088560,21505700
